temp,humidity,windspeed,bike_rent_count
6.56,55,19.0012,354
6.56,50,19.0012,153
6.56,47,31.0009,60
7.38,37,35.0008,75
7.38,34,43.9989,73
6.56,43,35.0008,79
6.56,37,27.9993,77
5.74,39,39.0007,136
5.74,26,31.0009,245
5.74,26,35.0008,224
4.92,28,27.9993,156
4.92,33,16.9979,115
4.1,46,16.9979,33
4.1,46,26.0027,18
3.28,42,22.0028,9
1.64,38,19.9995,3
0.82,34,19.0012,1
0.82,34,19.0012,1
0.82,41,12.998,2
0.82,41,12.998,14
0.82,41,11.0014,59
0.82,44,12.998,152
0.82,44,8.9981,315
1.64,45,8.9981,180
2.46,45,0,64
3.28,42,6.0032,46
4.1,46,12.998,84
5.74,43,16.9979,91
7.38,37,22.0028,90
7.38,40,19.0012,131
8.2,40,12.998,281
8.2,37,8.9981,289
8.2,40,7.0015,184
8.2,40,12.998,123
8.2,44,0,90
8.2,47,6.0032,52
8.2,44,7.0015,32
9.02,47,12.998,14
8.2,51,6.0032,5
8.2,51,6.0032,4
8.2,61,0,4
8.2,59,6.0032,5
8.2,59,6.0032,26
8.2,75,8.9981,78
8.2,69,6.0032,215
9.84,52,6.0032,86
12.3,49,0,84
12.3,49,16.9979,120
13.94,39,19.0012,117
14.76,34,19.0012,119
14.76,34,19.0012,197
14.76,34,12.998,412
13.94,36,11.0014,383
13.94,34,6.0032,265
12.3,49,0,177
10.66,60,8.9981,97
10.66,60,11.0014,71
9.84,70,7.0015,60
9.02,75,6.0032,25
9.02,75,0,8
9.02,69,11.0014,5
9.02,69,7.0015,4
9.02,69,8.9981,3
8.2,80,8.9981,13
9.02,73,7.0015,70
9.84,65,0,205
9.84,70,11.0014,241
10.66,65,12.998,116
12.3,56,11.0014,138
14.76,50,16.9979,191
16.4,43,19.0012,204
18.86,36,12.998,178
21.32,27,16.9979,222
21.32,27,19.0012,294
18.86,36,15.0013,476
20.5,29,16.9979,419
18.86,33,19.0012,272
17.22,41,12.998,177
16.4,43,15.0013,154
14.76,50,12.998,135
14.76,50,0,101
14.76,50,11.0014,79
15.58,46,11.0014,62
14.76,50,7.0015,38
13.12,57,7.0015,20
13.12,57,6.0032,10
10.66,75,7.0015,9
10.66,75,7.0015,7
9.02,87,12.998,20
9.84,75,7.0015,64
9.02,80,8.9981,130
11.48,75,6.0032,203
13.94,57,15.0013,324
16.4,43,15.0013,376
18.04,44,12.998,445
23.78,37,19.9995,449
22.96,37,19.0012,401
22.14,43,8.9981,322
22.14,45,8.9981,297
21.32,42,7.0015,215
20.5,39,16.9979,170
18.04,44,15.0013,140
18.04,38,16.9979,109
17.22,38,15.0013,119
15.58,40,19.0012,91
13.94,42,8.9981,32
13.12,49,16.9979,6
13.12,49,7.0015,2
12.3,52,0,2
12.3,52,8.9981,57
13.94,49,11.0014,208
14.76,46,15.0013,256
16.4,37,19.9995,343
16.4,40,12.998,328
16.4,37,19.0012,330
16.4,37,19.9995,314
15.58,40,15.0013,219
13.94,46,15.0013,181
13.12,49,12.998,112
12.3,52,11.0014,126
11.48,56,15.0013,91
10.66,60,7.0015,58
10.66,56,16.9979,30
9.84,60,15.0013,15
9.84,60,8.9981,5
9.02,64,7.0015,4
8.2,64,6.0032,21
9.02,60,8.9981,88
9.02,60,7.0015,240
9.02,55,6.0032,420
9.02,64,0,197
9.84,60,0,108
10.66,56,6.0032,88
10.66,56,7.0015,103
10.66,56,7.0015,80
9.02,75,11.0014,50
9.02,75,11.0014,69
9.02,87,6.0032,49
8.2,86,6.0032,164
8.2,86,6.0032,132
8.2,93,0,79
8.2,92,7.0015,62
9.02,87,7.0015,52
9.02,87,7.0015,14
9.02,93,7.0015,5
9.02,87,11.0014,4
8.2,86,11.0014,4
16.4,47,15.0013,23
7.38,93,12.998,79
7.38,93,11.0014,222
7.38,93,11.0014,471
7.38,93,11.0014,195
7.38,93,11.0014,83
17.22,38,19.9995,101
17.22,38,19.9995,140
17.22,38,19.9995,178
17.22,38,19.9995,106
17.22,38,19.9995,136
17.22,38,23.9994,240
17.22,38,16.9979,460
16.4,40,7.0015,385
15.58,46,7.0015,281
13.94,53,7.0015,200
13.12,66,6.0032,116
12.3,70,6.0032,114
10.66,81,0,28
9.84,87,6.0032,7
8.2,85,11.0014,5
8.2,80,8.9981,2
8.2,80,8.9981,22
8.2,86,8.9981,74
8.2,80,8.9981,256
8.2,82,7.0015,499
8.2,86,8.9981,225
9.84,87,8.9981,97
10.66,87,6.0032,99
13.12,76,0,65
13.12,81,7.0015,73
13.94,87,6.0032,79
13.94,87,16.9979,118
13.94,87,15.0013,134
13.94,87,12.998,98
13.12,93,15.0013,93
13.12,93,11.0014,57
13.94,87,12.998,49
13.94,87,15.0013,9
13.94,93,12.998,3
14.76,93,12.998,3
14.76,93,16.9979,2
14.76,93,16.9979,3
14.76,93,12.998,2
13.94,93,6.0032,16
13.94,87,19.0012,220
13.12,81,12.998,508
13.12,81,7.0015,230
13.94,81,7.0015,90
13.94,81,7.0015,119
13.94,81,7.0015,144
17.22,77,11.0014,183
17.22,77,11.0014,156
18.04,72,8.9981,188
18.86,67,12.998,281
18.86,63,11.0014,495
18.04,67,12.998,421
17.22,71,11.0014,330
17.22,71,12.998,240
18.04,67,8.9981,174
15.58,76,19.9995,133
16.4,76,22.0028,67
16.4,71,19.0012,42
15.58,76,19.9995,12
16.4,76,23.9994,14
14.76,87,16.9979,7
13.12,70,32.9975,3
12.3,70,36.9974,21
10.66,60,15.0013,177
9.84,52,23.9994,419
9.02,47,26.0027,214
9.84,44,30.0026,103
9.84,38,40.9973,114
9.84,38,32.9975,154
10.66,33,35.0008,154
10.66,33,36.9974,129
10.66,33,39.0007,138
11.48,30,31.0009,233
11.48,33,27.9993,332
10.66,38,19.9995,301
10.66,38,19.0012,206
9.84,41,11.0014,136
9.84,41,19.0012,102
8.2,47,22.0028,65
7.38,47,12.998,65
6.56,47,7.0015,44
6.56,47,12.998,50
6.56,47,11.0014,38
5.74,54,7.0015,20
5.74,50,8.9981,4
5.74,50,0,5
5.74,50,8.9981,24
4.92,54,7.0015,92
5.74,50,7.0015,81
6.56,47,0,149
8.2,40,12.998,178
9.02,41,16.9979,219
9.02,44,19.0012,220
9.84,41,19.9995,231
9.84,38,19.9995,226
9.84,38,15.0013,206
9.84,41,16.9979,144
9.02,41,12.998,143
8.2,47,15.0013,102
8.2,44,16.9979,103
7.38,43,16.9979,69
6.56,47,23.9994,66
6.56,47,22.0028,59
6.56,47,19.9995,42
6.56,47,19.0012,43
6.56,48,26.0027,25
6.56,47,26.0027,6
6.56,47,22.0028,5
4.92,54,19.0012,17
4.92,54,15.0013,36
4.92,54,12.998,90
5.74,54,19.0012,126
6.56,47,15.0013,165
7.38,40,19.9995,234
8.2,34,19.0012,224
8.2,32,23.9994,188
9.02,27,12.998,206
9.02,29,19.9995,205
9.02,25,16.9979,146
7.38,29,15.0013,120
6.56,37,11.0014,110
6.56,37,7.0015,95
6.56,40,11.0014,72
7.38,37,6.0032,60
6.56,43,6.0032,29
5.74,46,8.9981,25
5.74,43,7.0015,20
5.74,46,0,17
4.92,50,0,3
4.92,58,7.0015,8
4.92,54,6.0032,6
4.1,54,7.0015,33
4.1,58,11.0014,78
4.1,58,11.0014,96
5.74,59,12.998,126
6.56,59,16.9979,179
9.84,41,27.9993,228
9.84,44,26.0027,181
10.66,44,30.0026,192
10.66,44,23.9994,180
10.66,48,22.0028,193
10.66,52,22.0028,181
10.66,56,19.0012,144
10.66,60,19.0012,90
10.66,70,19.9995,28
10.66,70,22.0028,12
11.48,65,23.9994,2
11.48,75,16.9979,12
13.12,66,22.0028,2
13.12,66,22.0028,13
12.3,75,16.9979,57
12.3,81,15.0013,126
12.3,81,19.0012,93
13.12,81,16.9979,68
12.3,87,16.9979,62
13.12,87,19.0012,86
15.58,76,22.0028,103
18.04,62,32.9975,132
18.04,62,32.9975,129
18.86,63,36.9974,219
18.86,63,30.0026,462
18.86,63,30.0026,463
18.86,63,27.9993,308
18.86,63,23.9994,180
18.86,67,31.0009,180
18.86,72,26.0027,90
18.86,72,26.0027,61
18.86,77,22.0028,17
18.86,77,22.0028,10
18.04,51,32.9975,2
18.04,51,32.9975,4
13.94,46,35.0008,1
13.94,46,35.0008,29
13.94,36,35.0008,88
13.12,42,23.9994,263
12.3,52,27.9993,489
12.3,42,31.0009,93
12.3,42,26.0027,114
12.3,39,32.9975,161
12.3,42,31.0009,130
12.3,33,26.0027,105
12.3,33,35.0008,130
11.48,30,35.0008,176
10.66,33,30.0026,346
9.84,32,23.9994,355
9.02,37,26.0027,256
9.02,37,16.9979,165
8.2,40,27.9993,124
7.38,47,16.9979,78
6.56,47,19.9995,38
5.74,50,12.998,16
5.74,50,11.0014,5
5.74,50,8.9981,3
4.92,54,7.0015,4
4.92,54,7.0015,1
4.92,55,16.9979,19
4.92,54,11.0014,86
4.92,54,6.0032,206
4.92,54,7.0015,423
4.92,54,0,210
6.56,55,11.0014,99
8.2,51,12.998,111
9.02,47,19.0012,124
9.84,44,12.998,119
10.66,44,19.9995,127
10.66,41,22.0028,193
10.66,44,22.0028,385
10.66,44,22.0028,361
10.66,48,19.9995,234
10.66,44,23.9994,121
10.66,44,27.9993,90
10.66,48,22.0028,56
18.04,38,19.0012,31
18.04,41,19.0012,4
18.04,44,19.0012,7
18.04,44,12.998,3
16.4,50,11.0014,1
16.4,54,11.0014,67
14.76,73,7.0015,520
16.4,58,11.0014,143
18.04,54,7.0015,179
18.86,47,15.0013,186
25.42,33,15.0013,192
24.6,35,19.0012,194
24.6,40,15.0013,283
23.78,43,12.998,539
22.96,46,11.0014,526
22.14,52,19.0012,335
21.32,52,11.0014,264
20.5,55,12.998,140
18.86,63,6.0032,97
18.86,59,8.9981,31
18.86,55,0,17
17.22,67,8.9981,9
17.22,67,8.9981,2
16.4,82,6.0032,1
16.4,82,0,19
14.76,93,0,205
16.4,87,0,445
15.58,87,0,228
16.4,82,16.9979,105
17.22,82,0,148
17.22,77,0,137
16.4,76,7.0015,141
18.86,67,11.0014,174
18.86,55,19.0012,229
17.22,54,32.9975,450
16.4,43,31.0009,410
15.58,43,35.0008,327
14.76,46,35.0008,213
13.94,46,27.9993,148
13.12,49,27.9993,109
13.12,49,16.9979,61
13.12,53,26.0027,38
12.3,56,22.0028,22
12.3,52,15.0013,6
11.48,56,19.9995,4
10.66,60,15.0013,2
10.66,60,15.0013,17
9.84,65,11.0014,88
9.84,65,15.0013,226
9.84,65,15.0013,441
9.84,65,12.998,270
11.48,56,19.0012,129
13.12,53,19.9995,164
13.94,46,8.9981,216
14.76,46,0,198
14.76,46,15.0013,170
15.58,40,0,216
16.4,37,7.0015,311
16.4,37,6.0032,488
15.58,40,8.9981,385
13.94,49,7.0015,267
13.94,49,7.0015,163
13.94,49,7.0015,134
13.94,49,7.0015,119
10.66,70,7.0015,77
10.66,70,7.0015,86
10.66,70,7.0015,43
9.84,70,6.0032,44
9.84,75,0,18
9.84,81,6.0032,4
9.02,87,8.9981,5
9.84,87,0,90
9.84,81,8.9981,157
9.84,87,7.0015,224
12.3,70,0,270
12.3,70,6.0032,300
12.3,70,12.998,302
13.12,66,15.0013,276
13.12,66,15.0013,305
12.3,70,12.998,67
11.48,75,11.0014,64
10.66,87,8.9981,80
9.84,93,12.998,77
9.84,87,6.0032,95
9.84,87,8.9981,70
9.84,87,8.9981,61
9.84,93,7.0015,51
9.84,87,6.0032,17
9.84,87,8.9981,9
10.66,70,16.9979,4
9.84,75,11.0014,62
9.84,70,15.0013,92
10.66,65,19.0012,148
10.66,70,12.998,182
10.66,65,12.998,248
11.48,61,11.0014,274
12.3,61,11.0014,243
12.3,56,16.9979,272
12.3,56,15.0013,296
13.12,53,11.0014,306
12.3,52,16.9979,181
11.48,56,12.998,50
11.48,56,7.0015,66
10.66,60,7.0015,191
9.84,70,8.9981,42
9.84,65,8.9981,21
9.02,75,0,3
7.38,80,7.0015,2
7.38,80,7.0015,17
6.56,86,7.0015,72
6.56,86,7.0015,234
6.56,86,8.9981,444
7.38,80,7.0015,277
10.66,70,8.9981,116
13.12,61,11.0014,150
15.58,40,15.0013,141
16.4,35,11.0014,140
17.22,32,19.0012,171
16.4,43,16.9979,228
16.4,43,16.9979,430
15.58,43,15.0013,437
14.76,43,16.9979,291
13.94,46,11.0014,201
13.12,57,11.0014,154
12.3,65,8.9981,46
12.3,70,12.998,23
11.48,61,8.9981,14
12.3,61,0,4
12.3,70,0,2
13.12,49,6.0032,15
13.12,45,19.9995,100
13.12,45,0,299
12.3,49,0,529
13.94,46,11.0014,116
14.76,46,12.998,129
16.4,40,22.0028,172
18.04,38,16.9979,184
18.04,38,16.9979,138
18.04,38,12.998,146
18.04,35,12.998,509
17.22,38,12.998,518
15.58,43,15.0013,338
14.76,50,8.9981,212
13.94,61,7.0015,190
13.12,57,12.998,118
13.12,57,8.9981,51
10.66,65,0,1
9.84,70,6.0032,1
9.84,70,6.0032,20
9.84,70,0,98
9.84,70,7.0015,281
9.84,70,15.0013,508
9.84,70,11.0014,253
10.66,70,15.0013,108
10.66,65,15.0013,102
11.48,65,19.0012,138
11.48,61,7.0015,126
12.3,56,11.0014,108
12.3,61,7.0015,54
10.66,81,7.0015,75
9.84,87,7.0015,155
9.84,87,7.0015,167
9.84,87,7.0015,161
9.84,87,12.998,129
9.84,87,8.9981,98
9.84,87,11.0014,60
9.84,87,11.0014,26
9.84,87,8.9981,12
9.02,80,8.9981,2
9.02,80,19.0012,4
9.02,75,30.0026,1
8.2,75,19.0012,18
8.2,75,19.0012,76
8.2,69,16.9979,267
8.2,64,16.9979,484
8.2,59,15.0013,238
9.02,51,15.0013,97
9.84,52,15.0013,99
10.66,48,22.0028,158
12.3,42,22.0028,154
13.12,39,19.9995,144
13.12,36,19.9995,134
13.94,36,0,238
13.94,31,11.0014,417
13.12,33,7.0015,295
13.12,36,0,199
12.3,52,6.0032,177
12.3,52,0,84
11.48,61,6.0032,13
10.66,56,6.0032,5
10.66,56,6.0032,2
9.84,52,15.0013,17
8.2,59,12.998,64
8.2,59,11.0014,230
8.2,59,11.0014,448
9.02,55,11.0014,275
10.66,48,8.9981,124
12.3,42,8.9981,176
12.3,42,6.0032,192
13.12,39,6.0032,146
13.12,45,8.9981,191
13.94,42,16.9979,268
13.94,42,12.998,396
12.3,61,8.9981,359
13.12,57,0,262
13.12,66,6.0032,122
13.12,66,0,113
11.48,81,8.9981,45
9.84,87,15.0013,9
9.84,87,15.0013,4
9.02,93,11.0014,2
9.02,93,8.9981,9
9.02,93,8.9981,78
9.02,93,7.0015,90
9.02,93,7.0015,166
9.84,81,7.0015,183
10.66,81,11.0014,221
10.66,81,19.0012,235
10.66,81,16.9979,243
12.3,61,19.9995,124
9.02,69,31.0009,144
9.02,47,43.9989,108
8.2,40,36.9974,87
6.56,43,36.9974,63
5.74,43,43.0006,48
5.74,39,26.0027,46
4.92,50,32.9975,20
4.1,68,26.0027,21
4.1,46,46.0022,14
4.1,46,47.9988,1
4.1,49,26.0027,3
4.1,49,26.0027,2
3.28,53,16.9979,26
4.1,49,19.9995,63
4.92,42,23.9994,91
4.92,42,19.9995,124
5.74,39,43.0006,140
6.56,40,30.0026,138
6.56,40,35.0008,111
6.56,40,36.9974,155
8.2,34,31.0009,164
7.38,37,27.9993,87
6.56,40,31.0009,96
6.56,40,19.0012,80
5.74,42,22.0028,57
5.74,43,19.9995,36
5.74,43,11.0014,28
5.74,43,15.0013,23
5.74,46,15.0013,9
4.92,50,15.0013,6
5.74,46,12.998,4
4.92,54,7.0015,1
4.1,54,12.998,195
4.1,54,8.9981,417
4.92,50,12.998,205
5.74,50,8.9981,71
9.02,37,12.998,90
13.12,22,15.0013,140
13.94,23,7.0015,135
14.76,27,8.9981,155
14.76,23,12.998,211
14.76,23,12.998,407
13.94,25,8.9981,263
12.3,42,11.0014,214
11.48,45,8.9981,147
10.66,56,7.0015,102
11.48,41,0,36
10.66,56,0,6
11.48,41,0,3
10.66,52,0,3
10.66,65,7.0015,2
10.66,65,7.0015,22
9.84,60,6.0032,280
9.84,70,0,513
10.66,60,8.9981,98
12.3,45,11.0014,112
12.3,52,15.0013,172
14.76,40,16.9979,173
16.4,40,15.0013,124
17.22,38,30.0026,145
17.22,35,19.9995,266
14.76,50,11.0014,281
15.58,46,8.9981,184
14.76,50,7.0015,109
14.76,50,7.0015,77
13.12,57,0,22
13.94,53,0,5
12.3,61,0,4
11.48,75,0,3
11.48,70,7.0015,1
11.48,70,7.0015,25
12.3,61,8.9981,95
12.3,65,12.998,321
13.12,61,23.9994,515
13.12,61,22.0028,231
13.94,57,19.9995,120
14.76,53,19.0012,138
15.58,46,26.0027,163
16.4,43,19.0012,170
17.22,41,23.9994,134
17.22,41,15.0013,171
17.22,38,12.998,231
17.22,38,12.998,487
16.4,40,15.0013,468
15.58,43,11.0014,311
14.76,46,11.0014,211
13.94,53,11.0014,178
13.94,49,7.0015,107
12.3,70,8.9981,23
12.3,70,0,5
12.3,70,6.0032,7
12.3,61,0,1
12.3,70,6.0032,3
12.3,70,6.0032,87
12.3,70,8.9981,288
12.3,70,6.0032,498
12.3,70,11.0014,202
13.12,70,8.9981,44
13.12,70,7.0015,71
13.94,71,16.9979,64
13.12,81,12.998,31
13.94,76,0,53
13.94,81,0,118
13.94,87,0,289
13.94,87,8.9981,353
13.12,87,11.0014,258
13.12,87,8.9981,216
13.94,81,7.0015,145
13.12,81,6.0032,73
12.3,87,0,34
12.3,93,0,18
12.3,93,7.0015,12
11.48,93,7.0015,1
11.48,93,12.998,1
11.48,93,11.0014,16
11.48,96,8.9981,71
11.48,93,7.0015,226
10.66,100,0,520
10.66,100,0,283
13.94,71,19.0012,116
14.76,62,27.9993,142
15.58,46,26.0027,198
16.4,43,23.9994,205
16.4,37,23.9994,170
17.22,35,27.9993,221
17.22,32,19.9995,307
17.22,32,22.0028,465
16.4,35,16.9979,377
15.58,37,15.0013,282
16.4,35,12.998,171
15.58,37,12.998,129
14.76,40,15.0013,107
14.76,40,12.998,82
13.94,42,11.0014,86
13.12,49,11.0014,45
12.3,61,16.9979,45
11.48,65,7.0015,18
10.66,70,0,7
9.84,70,6.0032,1
9.84,70,0,9
9.84,70,0,41
9.02,87,0,102
9.02,80,7.0015,138
10.66,81,7.0015,205
13.12,57,8.9981,286
14.76,43,12.998,369
16.4,43,19.0012,384
18.04,35,23.9994,427
17.22,41,16.9979,499
18.04,44,22.0028,404
19.68,36,19.0012,364
18.86,38,19.9995,246
18.04,44,11.0014,188
18.04,44,11.0014,148
18.04,33,19.9995,114
16.4,40,30.0026,118
14.76,40,26.0027,74
13.94,39,23.9994,74
13.12,39,16.9979,72
12.3,36,19.0012,48
12.3,36,15.0013,15
11.48,41,26.0027,3
10.66,48,19.9995,2
9.84,52,22.0028,5
9.84,52,19.0012,14
9.84,56,12.998,56
9.84,56,16.9979,93
10.66,52,16.9979,191
10.66,56,22.0028,226
11.48,52,16.9979,255
12.3,49,11.0014,261
13.12,45,12.998,237
12.3,49,12.998,253
13.12,45,19.0012,212
12.3,49,16.9979,157
12.3,49,22.0028,167
12.3,52,16.9979,119
12.3,52,19.0012,103
10.66,65,11.0014,36
9.84,75,6.0032,55
18.86,94,7.0015,12
18.86,94,15.0013,3
19.68,88,12.998,5
19.68,88,11.0014,18
17.22,94,0,109
17.22,94,8.9981,594
18.86,77,16.9979,286
21.32,55,11.0014,133
22.96,43,12.998,168
22.96,37,15.0013,220
23.78,32,16.9979,211
23.78,35,15.0013,211
24.6,31,16.9979,223
23.78,32,19.9995,361
22.96,35,19.9995,600
22.14,34,23.9994,525
19.68,41,22.0028,328
18.04,44,27.9993,254
17.22,47,31.0009,197
15.58,50,16.9979,126
14.76,50,15.0013,85
13.94,53,11.0014,46
13.94,49,15.0013,20
13.94,53,19.0012,6
13.12,57,12.998,3
13.12,61,0,2
12.3,70,0,24
12.3,70,0,92
12.3,70,0,262
11.48,75,6.0032,549
12.3,81,0,314
14.76,50,11.0014,132
15.58,46,12.998,194
16.4,43,11.0014,234
17.22,44,15.0013,222
18.04,44,19.0012,205
17.22,50,19.9995,78
16.4,58,19.9995,50
14.76,81,15.0013,128
14.76,87,12.998,160
14.76,87,12.998,174
14.76,87,12.998,100
14.76,87,6.0032,101
14.76,87,0,75
14.76,87,0,23
14.76,93,6.0032,22
14.76,93,0,44
14.76,93,6.0032,38
14.76,93,12.998,2
14.76,93,6.0032,2
14.76,93,6.0032,7
14.76,93,8.9981,16
14.76,93,0,48
15.58,87,6.0032,94
16.4,87,6.0032,214
17.22,67,16.9979,299
18.04,51,19.0012,339
18.86,44,23.9994,430
19.68,29,19.9995,399
20.5,27,19.9995,467
20.5,23,22.0028,385
20.5,25,16.9979,303
18.86,33,11.0014,225
18.04,30,8.9981,149
18.86,19,22.0028,154
18.04,21,8.9981,134
17.22,24,0,106
15.58,34,12.998,76
14.76,40,11.0014,80
14.76,43,8.9981,26
13.94,46,12.998,14
13.94,46,15.0013,5
12.3,52,19.9995,5
12.3,52,19.9995,23
12.3,49,30.0026,118
12.3,49,22.0028,192
13.12,45,26.0027,256
13.94,42,23.9994,327
14.76,37,23.9994,364
14.76,34,23.9994,332
14.76,29,32.9975,299
13.94,31,36.9974,263
12.3,36,32.9975,132
11.48,38,16.9979,88
11.48,36,15.0013,79
10.66,41,16.9979,62
10.66,41,12.998,26
9.84,48,8.9981,6
9.84,48,8.9981,4
9.02,51,11.0014,1
8.2,55,6.0032,1
8.2,55,6.0032,18
7.38,59,8.9981,91
7.38,59,8.9981,260
8.2,59,7.0015,428
9.02,60,6.0032,197
10.66,56,8.9981,103
10.66,52,0,137
10.66,55,19.9995,120
11.48,57,23.9994,128
12.3,53,12.998,130
12.3,45,19.9995,210
12.3,45,19.9995,387
11.48,55,43.9989,375
10.66,53,15.0013,226
10.66,37,31.0009,179
10.66,37,26.0027,120
9.84,35,22.0028,78
9.02,37,19.9995,8
8.2,44,16.9979,6
8.2,44,15.0013,4
7.38,51,19.0012,1
7.38,51,19.9995,3
7.38,51,15.0013,25
7.38,51,7.0015,102
6.56,55,8.9981,275
6.56,59,7.0015,501
9.02,47,0,233
9.84,44,0,129
10.66,41,11.0014,130
10.66,41,7.0015,138
13.12,36,15.0013,136
13.94,36,19.9995,166
14.76,32,19.0012,250
14.76,34,19.0012,446
13.94,42,22.0028,457
13.94,46,19.9995,287
13.12,49,12.998,187
13.12,49,12.998,148
11.48,56,11.0014,106
11.48,61,15.0013,54
11.48,65,19.0012,15
12.3,61,19.9995,5
12.3,56,19.0012,4
12.3,56,23.9994,3
11.48,61,22.0028,3
11.48,56,19.9995,18
11.48,61,26.0027,108
10.66,65,26.0027,344
11.48,61,19.9995,566
12.3,61,22.0028,264
14.76,50,19.9995,147
17.22,38,19.9995,161
18.04,38,26.0027,215
22.14,37,30.0026,209
22.96,37,27.9993,288
22.96,43,32.9975,612
22.96,40,31.0009,544
22.14,42,23.9994,361
20.5,51,16.9979,260
18.04,62,16.9979,188
18.86,59,19.9995,159
18.04,62,22.0028,62
18.04,62,22.0028,46
18.86,63,22.0028,21
18.86,63,26.0027,11
18.86,63,26.0027,3
17.22,77,15.0013,29
17.22,77,16.9979,109
18.04,77,26.0027,585
18.86,72,31.0009,301
20.5,68,31.0009,138
22.14,60,31.0009,204
24.6,49,43.0006,233
25.42,43,43.0006,203
26.24,38,46.0022,185
25.42,41,43.0006,342
25.42,38,43.9989,597
25.42,38,36.9974,590
24.6,40,30.0026,416
24.6,43,26.0027,302
24.6,43,26.0027,233
22.96,49,22.0028,153
22.96,49,30.0026,94
23.78,49,31.0009,54
22.96,52,32.9975,26
19.68,77,27.9993,11
18.86,77,35.0008,7
16.4,66,19.0012,1
16.4,66,19.0012,29
15.58,40,19.9995,268
13.94,42,35.0008,501
13.94,42,35.0008,284
13.94,36,32.9975,159
14.76,34,23.9994,187
14.76,34,27.9993,201
15.58,29,26.0027,224
17.22,28,31.0009,178
18.86,24,16.9979,238
19.68,23,27.9993,343
18.04,26,35.0008,470
17.22,28,40.9973,244
14.76,34,22.0028,141
13.94,31,32.9975,107
12.3,36,23.9994,77
12.3,36,16.9979,51
10.66,41,16.9979,42
9.84,41,23.9994,4
9.02,42,19.0012,10
9.02,44,19.0012,12
9.02,44,16.9979,40
9.02,44,19.9995,111
9.84,41,22.0028,148
10.66,35,27.9993,223
12.3,33,22.0028,274
12.3,33,22.0028,329
13.12,29,19.0012,357
13.94,25,0,406
14.76,23,0,390
14.76,23,0,354
14.76,21,6.0032,297
13.94,25,0,184
12.3,39,15.0013,110
10.66,44,11.0014,100
10.66,41,12.998,83
10.66,44,6.0032,69
9.84,52,11.0014,61
9.84,60,8.9981,66
9.84,60,8.9981,22
9.84,60,11.0014,7
9.84,70,11.0014,10
9.02,69,8.9981,17
9.02,69,8.9981,72
10.66,60,15.0013,90
13.12,49,19.0012,218
14.76,43,19.0012,299
16.4,37,19.9995,410
17.22,41,19.9995,464
20.5,29,19.9995,487
20.5,31,23.9994,509
21.32,27,19.9995,498
21.32,29,19.0012,389
20.5,31,19.0012,258
18.04,47,15.0013,171
17.22,54,15.0013,147
16.4,54,12.998,94
15.58,54,12.998,24
15.58,50,8.9981,10
15.58,54,7.0015,9
14.76,50,8.9981,2
13.94,61,12.998,16
13.94,57,7.0015,88
13.94,53,7.0015,268
13.94,61,8.9981,564
15.58,54,11.0014,281
16.4,50,15.0013,137
18.04,44,15.0013,150
19.68,39,15.0013,221
22.14,32,16.9979,250
23.78,32,19.0012,221
22.96,40,8.9981,233
25.42,38,27.9993,644
24.6,43,12.998,712
22.96,49,15.0013,286
22.14,56,15.0013,205
22.96,56,15.0013,133
22.96,56,15.0013,63
22.96,52,12.998,26
21.32,59,15.0013,16
21.32,72,19.9995,1
21.32,72,19.9995,2
18.86,82,12.998,1
18.86,82,12.998,24
18.86,82,12.998,113
18.86,82,19.0012,308
18.86,82,19.0012,593
19.68,82,19.0012,342
21.32,77,15.0013,143
24.6,60,19.0012,244
24.6,60,26.0027,233
26.24,53,22.0028,212
28.7,39,15.0013,264
29.52,34,26.0027,365
28.7,37,7.0015,676
28.7,34,19.9995,734
26.24,47,15.0013,479
24.6,49,11.0014,351
23.78,56,7.0015,244
22.96,60,6.0032,170
22.96,56,8.9981,87
22.14,60,7.0015,39
21.32,63,6.0032,27
20.5,68,12.998,2
19.68,72,12.998,4
19.68,67,6.0032,5
18.04,82,8.9981,27
18.04,82,6.0032,121
18.04,82,7.0015,368
18.04,82,0,662
21.32,68,0,351
22.96,56,7.0015,188
25.42,41,11.0014,220
26.24,29,0,267
27.06,27,15.0013,254
28.7,23,22.0028,224
28.7,28,6.0032,782
28.7,32,0,749
26.24,33,11.0014,472
22.14,49,8.9981,60
20.5,59,7.0015,23
20.5,63,0,7
18.04,77,7.0015,14
18.86,67,0,26
18.04,72,6.0032,117
18.04,77,7.0015,623
19.68,77,6.0032,315
27.06,41,6.0032,273
29.52,30,7.0015,258
29.52,32,15.0013,287
29.52,37,26.0027,426
28.7,39,16.9979,713
27.06,44,19.0012,746
26.24,50,12.998,425
23.78,60,23.9994,330
22.14,68,19.0012,243
21.32,68,8.9981,169
19.68,72,12.998,97
18.04,77,16.9979,57
17.22,82,22.0028,26
17.22,82,12.998,4
16.4,87,19.0012,3
16.4,87,16.9979,3
16.4,87,15.0013,32
16.4,87,11.0014,99
16.4,87,12.998,278
16.4,87,15.0013,562
17.22,82,0,312
16.4,87,6.0032,180
18.04,82,8.9981,294
18.86,77,6.0032,260
19.68,72,0,202
18.86,82,7.0015,107
19.68,77,0,129
19.68,82,6.0032,258
18.86,88,0,296
18.04,94,0,152
18.04,94,0,126
18.04,94,6.0032,100
18.04,94,0,69
18.04,88,0,42
18.04,88,0,26
17.22,94,0,2
